"","oasis_cells","oasis_cells_sum","scale","oasis_cell_percentage"
"604",33,89,"Cross-basin",37.0786516853933
"605",27,89,"Cross-basin",30.3370786516854
"606",30,89,"Cross-basin",33.7078651685393
"607",26,89,"Cross-basin",29.2134831460674
"608",12,89,"Cross-basin",13.4831460674157
"609",14,89,"Cross-basin",15.7303370786517
"610",33,89,"Cross-basin",37.0786516853933
"611",14,89,"Cross-basin",15.7303370786517
"612",18,89,"Cross-basin",20.2247191011236
"613",11,89,"Cross-basin",12.3595505617978
"614",20,89,"Cross-basin",22.4719101123595
"615",26,89,"Cross-basin",29.2134831460674
"616",28,89,"Cross-basin",31.4606741573034
"617",16,89,"Cross-basin",17.9775280898876
"618",32,89,"Cross-basin",35.9550561797753
"619",27,89,"Cross-basin",30.3370786516854
"620",33,89,"Cross-basin",37.0786516853933
"621",26,89,"Cross-basin",29.2134831460674
"622",22,89,"Cross-basin",24.7191011235955
"623",15,89,"Cross-basin",16.8539325842697
"624",31,89,"Cross-basin",34.8314606741573
"625",19,89,"Cross-basin",21.3483146067416
"626",31,89,"Cross-basin",34.8314606741573
"627",18,89,"Cross-basin",20.2247191011236
"628",10,89,"Cross-basin",11.2359550561798
"629",30,89,"Cross-basin",33.7078651685393
"630",37,89,"Cross-basin",41.5730337078652
"631",34,89,"Cross-basin",38.2022471910112
"632",32,89,"Cross-basin",35.9550561797753
"633",19,89,"Cross-basin",21.3483146067416
"634",20,89,"Cross-basin",22.4719101123595
"635",11,89,"Cross-basin",12.3595505617978
"636",15,89,"Cross-basin",16.8539325842697
"637",27,89,"Cross-basin",30.3370786516854
"638",28,89,"Cross-basin",31.4606741573034
"639",15,89,"Cross-basin",16.8539325842697
"640",14,89,"Cross-basin",15.7303370786517
"641",17,89,"Cross-basin",19.1011235955056
"642",13,89,"Cross-basin",14.6067415730337
"643",9,89,"Cross-basin",10.1123595505618
"644",15,89,"Cross-basin",16.8539325842697
"645",16,89,"Cross-basin",17.9775280898876
"646",26,89,"Cross-basin",29.2134831460674
"647",29,89,"Cross-basin",32.5842696629214
"648",41,89,"Cross-basin",46.0674157303371
"649",12,89,"Cross-basin",13.4831460674157
"650",22,89,"Cross-basin",24.7191011235955
"651",17,89,"Cross-basin",19.1011235955056
"652",30,89,"Cross-basin",33.7078651685393
"653",36,89,"Cross-basin",40.4494382022472
"654",22,89,"Cross-basin",24.7191011235955
"655",24,89,"Cross-basin",26.9662921348315
"656",15,89,"Cross-basin",16.8539325842697
"657",5,89,"Cross-basin",5.61797752808989
"658",19,89,"Cross-basin",21.3483146067416
"659",7,89,"Cross-basin",7.86516853932584
"660",30,89,"Cross-basin",33.7078651685393
"661",24,89,"Cross-basin",26.9662921348315
"662",42,89,"Cross-basin",47.1910112359551
"663",26,89,"Cross-basin",29.2134831460674
"664",26,89,"Cross-basin",29.2134831460674
"665",27,89,"Cross-basin",30.3370786516854
"666",30,89,"Cross-basin",33.7078651685393
"667",30,89,"Cross-basin",33.7078651685393
"668",14,89,"Cross-basin",15.7303370786517
"669",13,89,"Cross-basin",14.6067415730337
"670",28,89,"Cross-basin",31.4606741573034
"671",23,89,"Cross-basin",25.8426966292135
"672",16,89,"Cross-basin",17.9775280898876
"673",14,89,"Cross-basin",15.7303370786517
"674",24,89,"Cross-basin",26.9662921348315
"675",29,89,"Cross-basin",32.5842696629214
"676",11,89,"Cross-basin",12.3595505617978
"677",11,89,"Cross-basin",12.3595505617978
"678",13,89,"Cross-basin",14.6067415730337
"679",25,89,"Cross-basin",28.0898876404494
"680",7,89,"Cross-basin",7.86516853932584
"681",13,89,"Cross-basin",14.6067415730337
"682",25,89,"Cross-basin",28.0898876404494
"683",23,89,"Cross-basin",25.8426966292135
"684",29,89,"Cross-basin",32.5842696629214
"685",18,89,"Cross-basin",20.2247191011236
"686",5,89,"Cross-basin",5.61797752808989
"687",18,89,"Cross-basin",20.2247191011236
"688",10,89,"Cross-basin",11.2359550561798
"689",24,89,"Cross-basin",26.9662921348315
"690",31,89,"Cross-basin",34.8314606741573
"691",28,89,"Cross-basin",31.4606741573034
"692",16,89,"Cross-basin",17.9775280898876
"693",31,89,"Cross-basin",34.8314606741573
"694",27,89,"Cross-basin",30.3370786516854
"695",32,89,"Cross-basin",35.9550561797753
"696",27,89,"Cross-basin",30.3370786516854
"697",37,89,"Cross-basin",41.5730337078652
"698",21,89,"Cross-basin",23.5955056179775
"699",20,89,"Cross-basin",22.4719101123595
"700",23,89,"Cross-basin",25.8426966292135
"701",17,89,"Cross-basin",19.1011235955056
"702",22,89,"Cross-basin",24.7191011235955
"703",22,89,"Cross-basin",24.7191011235955
"704",29,89,"Cross-basin",32.5842696629214
"705",25,89,"Cross-basin",28.0898876404494
"706",22,89,"Cross-basin",24.7191011235955
"707",26,89,"Cross-basin",29.2134831460674
"708",27,89,"Cross-basin",30.3370786516854
"709",37,89,"Cross-basin",41.5730337078652
"710",18,89,"Cross-basin",20.2247191011236
"711",24,89,"Cross-basin",26.9662921348315
"712",21,89,"Cross-basin",23.5955056179775
"713",33,89,"Cross-basin",37.0786516853933
"714",21,89,"Cross-basin",23.5955056179775
"715",30,89,"Cross-basin",33.7078651685393
"716",36,89,"Cross-basin",40.4494382022472
"717",14,89,"Cross-basin",15.7303370786517
"718",32,89,"Cross-basin",35.9550561797753
"719",15,89,"Cross-basin",16.8539325842697
"720",36,89,"Cross-basin",40.4494382022472
"721",29,89,"Cross-basin",32.5842696629214
"722",16,89,"Cross-basin",17.9775280898876
"723",25,89,"Cross-basin",28.0898876404494
"724",29,89,"Cross-basin",32.5842696629214
"725",28,89,"Cross-basin",31.4606741573034
"726",25,89,"Cross-basin",28.0898876404494
"727",28,89,"Cross-basin",31.4606741573034
"728",28,89,"Cross-basin",31.4606741573034
"729",33,89,"Cross-basin",37.0786516853933
"730",30,89,"Cross-basin",33.7078651685393
"731",31,89,"Cross-basin",34.8314606741573
"732",16,89,"Cross-basin",17.9775280898876
"733",18,89,"Cross-basin",20.2247191011236
"734",15,89,"Cross-basin",16.8539325842697
"735",24,89,"Cross-basin",26.9662921348315
"736",13,89,"Cross-basin",14.6067415730337
"737",10,89,"Cross-basin",11.2359550561798
"738",25,89,"Cross-basin",28.0898876404494
"739",31,89,"Cross-basin",34.8314606741573
"740",24,89,"Cross-basin",26.9662921348315
"741",16,89,"Cross-basin",17.9775280898876
"742",14,89,"Cross-basin",15.7303370786517
"743",37,89,"Cross-basin",41.5730337078652
"744",26,89,"Cross-basin",29.2134831460674
"745",15,89,"Cross-basin",16.8539325842697
"746",34,89,"Cross-basin",38.2022471910112
"747",38,89,"Cross-basin",42.6966292134831
"748",27,89,"Cross-basin",30.3370786516854
"749",39,89,"Cross-basin",43.8202247191011
"750",30,89,"Cross-basin",33.7078651685393
"751",16,89,"Cross-basin",17.9775280898876
"752",35,89,"Cross-basin",39.3258426966292
"753",33,89,"Cross-basin",37.0786516853933
"754",33,89,"Cross-basin",37.0786516853933
"755",24,89,"Cross-basin",26.9662921348315
"756",21,89,"Cross-basin",23.5955056179775
"757",17,89,"Cross-basin",19.1011235955056
"758",32,89,"Cross-basin",35.9550561797753
"759",19,89,"Cross-basin",21.3483146067416
"760",24,89,"Cross-basin",26.9662921348315
"761",31,89,"Cross-basin",34.8314606741573
"762",44,89,"Cross-basin",49.438202247191
"763",23,89,"Cross-basin",25.8426966292135
"764",8,89,"Cross-basin",8.98876404494382
"765",7,89,"Cross-basin",7.86516853932584
"766",12,89,"Cross-basin",13.4831460674157
"767",27,89,"Cross-basin",30.3370786516854
"768",24,89,"Cross-basin",26.9662921348315
"769",23,89,"Cross-basin",25.8426966292135
"770",37,89,"Cross-basin",41.5730337078652
"771",29,89,"Cross-basin",32.5842696629214
"772",34,89,"Cross-basin",38.2022471910112
"773",28,89,"Cross-basin",31.4606741573034
"774",37,89,"Cross-basin",41.5730337078652
"775",30,89,"Cross-basin",33.7078651685393
"776",34,89,"Cross-basin",38.2022471910112
"777",39,89,"Cross-basin",43.8202247191011
"778",26,89,"Cross-basin",29.2134831460674
"779",27,89,"Cross-basin",30.3370786516854
"780",34,89,"Cross-basin",38.2022471910112
"781",31,89,"Cross-basin",34.8314606741573
"782",33,89,"Cross-basin",37.0786516853933
"783",10,89,"Cross-basin",11.2359550561798
"784",31,89,"Cross-basin",34.8314606741573
"785",20,89,"Cross-basin",22.4719101123595
"786",36,89,"Cross-basin",40.4494382022472
"787",30,89,"Cross-basin",33.7078651685393
"788",21,89,"Cross-basin",23.5955056179775
"789",13,89,"Cross-basin",14.6067415730337
"790",14,89,"Cross-basin",15.7303370786517
"791",17,89,"Cross-basin",19.1011235955056
"792",19,89,"Cross-basin",21.3483146067416
"793",34,89,"Cross-basin",38.2022471910112
"794",27,89,"Cross-basin",30.3370786516854
"795",33,89,"Cross-basin",37.0786516853933
"796",37,89,"Cross-basin",41.5730337078652
"797",42,89,"Cross-basin",47.1910112359551
"798",40,89,"Cross-basin",44.9438202247191
"799",30,89,"Cross-basin",33.7078651685393
"800",36,89,"Cross-basin",40.4494382022472
"801",12,89,"Cross-basin",13.4831460674157
"802",18,89,"Cross-basin",20.2247191011236
"803",18,89,"Cross-basin",20.2247191011236
"804",34,89,"Cross-basin",38.2022471910112
"805",26,89,"Cross-basin",29.2134831460674
"806",2,89,"Cross-basin",2.24719101123596
"807",26,89,"Cross-basin",29.2134831460674
"808",7,89,"Cross-basin",7.86516853932584
"809",20,89,"Cross-basin",22.4719101123595
"810",20,89,"Cross-basin",22.4719101123595
"811",33,89,"Cross-basin",37.0786516853933
"812",31,89,"Cross-basin",34.8314606741573
"813",13,89,"Cross-basin",14.6067415730337
"814",25,89,"Cross-basin",28.0898876404494
"815",30,89,"Cross-basin",33.7078651685393
"816",39,89,"Cross-basin",43.8202247191011
"817",21,89,"Cross-basin",23.5955056179775
"818",25,89,"Cross-basin",28.0898876404494
"819",26,89,"Cross-basin",29.2134831460674
"820",32,89,"Cross-basin",35.9550561797753
"821",35,89,"Cross-basin",39.3258426966292
"822",36,89,"Cross-basin",40.4494382022472
"823",24,89,"Cross-basin",26.9662921348315
"824",10,89,"Cross-basin",11.2359550561798
"825",20,89,"Cross-basin",22.4719101123595
"826",29,89,"Cross-basin",32.5842696629214
"827",3,89,"Cross-basin",3.37078651685393
"828",14,89,"Cross-basin",15.7303370786517
"829",14,89,"Cross-basin",15.7303370786517
"830",14,89,"Cross-basin",15.7303370786517
"831",24,89,"Cross-basin",26.9662921348315
"832",30,89,"Cross-basin",33.7078651685393
"833",28,89,"Cross-basin",31.4606741573034
"834",18,89,"Cross-basin",20.2247191011236
"835",25,89,"Cross-basin",28.0898876404494
"836",12,89,"Cross-basin",13.4831460674157
"837",28,89,"Cross-basin",31.4606741573034
"838",34,89,"Cross-basin",38.2022471910112
"839",29,89,"Cross-basin",32.5842696629214
"840",15,89,"Cross-basin",16.8539325842697
"841",26,89,"Cross-basin",29.2134831460674
"842",23,89,"Cross-basin",25.8426966292135
"843",21,89,"Cross-basin",23.5955056179775
"844",27,89,"Cross-basin",30.3370786516854
"845",19,89,"Cross-basin",21.3483146067416
"846",24,89,"Cross-basin",26.9662921348315
"847",20,89,"Cross-basin",22.4719101123595
"848",27,89,"Cross-basin",30.3370786516854
"849",35,89,"Cross-basin",39.3258426966292
"850",17,89,"Cross-basin",19.1011235955056
"851",32,89,"Cross-basin",35.9550561797753
"852",18,89,"Cross-basin",20.2247191011236
"853",11,89,"Cross-basin",12.3595505617978
"854",28,89,"Cross-basin",31.4606741573034
"855",38,89,"Cross-basin",42.6966292134831
"856",29,89,"Cross-basin",32.5842696629214
"857",32,89,"Cross-basin",35.9550561797753
"858",26,89,"Cross-basin",29.2134831460674
"859",16,89,"Cross-basin",17.9775280898876
"860",10,89,"Cross-basin",11.2359550561798
"861",9,89,"Cross-basin",10.1123595505618
"862",16,89,"Cross-basin",17.9775280898876
"863",32,89,"Cross-basin",35.9550561797753
"864",13,89,"Cross-basin",14.6067415730337
"865",14,89,"Cross-basin",15.7303370786517
"866",35,89,"Cross-basin",39.3258426966292
"867",35,89,"Cross-basin",39.3258426966292
"868",23,89,"Cross-basin",25.8426966292135
"869",36,89,"Cross-basin",40.4494382022472
"870",16,89,"Cross-basin",17.9775280898876
"871",26,89,"Cross-basin",29.2134831460674
"872",26,89,"Cross-basin",29.2134831460674
"873",23,89,"Cross-basin",25.8426966292135
"874",16,89,"Cross-basin",17.9775280898876
"875",26,89,"Cross-basin",29.2134831460674
"876",25,89,"Cross-basin",28.0898876404494
"877",31,89,"Cross-basin",34.8314606741573
"878",38,89,"Cross-basin",42.6966292134831
"879",29,89,"Cross-basin",32.5842696629214
"880",24,89,"Cross-basin",26.9662921348315
"881",33,89,"Cross-basin",37.0786516853933
"882",40,89,"Cross-basin",44.9438202247191
"883",38,89,"Cross-basin",42.6966292134831
"884",14,89,"Cross-basin",15.7303370786517
"885",28,89,"Cross-basin",31.4606741573034
"886",33,89,"Cross-basin",37.0786516853933
"887",27,89,"Cross-basin",30.3370786516854
"888",22,89,"Cross-basin",24.7191011235955
"889",21,89,"Cross-basin",23.5955056179775
"890",27,89,"Cross-basin",30.3370786516854
"891",26,89,"Cross-basin",29.2134831460674
"892",34,89,"Cross-basin",38.2022471910112
"893",36,89,"Cross-basin",40.4494382022472
"894",29,89,"Cross-basin",32.5842696629214
"895",25,89,"Cross-basin",28.0898876404494
"896",32,89,"Cross-basin",35.9550561797753
"897",16,89,"Cross-basin",17.9775280898876
"898",13,89,"Cross-basin",14.6067415730337
"899",26,89,"Cross-basin",29.2134831460674
"900",33,89,"Cross-basin",37.0786516853933
"901",20,89,"Cross-basin",22.4719101123595
"902",32,89,"Cross-basin",35.9550561797753
"903",38,89,"Cross-basin",42.6966292134831
"904",25,89,"Cross-basin",28.0898876404494
"905",33,89,"Cross-basin",37.0786516853933
"906",26,89,"Cross-basin",29.2134831460674
"907",31,89,"Cross-basin",34.8314606741573
"908",29,89,"Cross-basin",32.5842696629214
"909",21,89,"Cross-basin",23.5955056179775
"910",27,89,"Cross-basin",30.3370786516854
"911",23,89,"Cross-basin",25.8426966292135
"912",29,89,"Cross-basin",32.5842696629214
"913",36,89,"Cross-basin",40.4494382022472
"914",40,89,"Cross-basin",44.9438202247191
"915",35,89,"Cross-basin",39.3258426966292
"916",24,89,"Cross-basin",26.9662921348315
"917",19,89,"Cross-basin",21.3483146067416
"918",23,89,"Cross-basin",25.8426966292135
"919",13,89,"Cross-basin",14.6067415730337
"920",15,89,"Cross-basin",16.8539325842697
"921",15,89,"Cross-basin",16.8539325842697
"922",33,89,"Cross-basin",37.0786516853933
"923",30,89,"Cross-basin",33.7078651685393
"924",19,89,"Cross-basin",21.3483146067416
"925",10,89,"Cross-basin",11.2359550561798
"926",21,89,"Cross-basin",23.5955056179775
"927",15,89,"Cross-basin",16.8539325842697
"928",7,89,"Cross-basin",7.86516853932584
"929",15,89,"Cross-basin",16.8539325842697
"930",18,89,"Cross-basin",20.2247191011236
"931",20,89,"Cross-basin",22.4719101123595
"932",4,89,"Cross-basin",4.49438202247191
"933",32,89,"Cross-basin",35.9550561797753
"934",17,89,"Cross-basin",19.1011235955056
"935",9,89,"Cross-basin",10.1123595505618
"936",26,89,"Cross-basin",29.2134831460674
"937",28,89,"Cross-basin",31.4606741573034
"938",5,89,"Cross-basin",5.61797752808989
"939",6,89,"Cross-basin",6.74157303370786
"940",16,89,"Cross-basin",17.9775280898876
"941",23,89,"Cross-basin",25.8426966292135
"942",37,89,"Cross-basin",41.5730337078652
"943",22,89,"Cross-basin",24.7191011235955
"944",12,89,"Cross-basin",13.4831460674157
"945",17,89,"Cross-basin",19.1011235955056
"946",38,89,"Cross-basin",42.6966292134831
"947",25,89,"Cross-basin",28.0898876404494
"948",19,89,"Cross-basin",21.3483146067416
"949",28,89,"Cross-basin",31.4606741573034
"950",20,89,"Cross-basin",22.4719101123595
"951",31,89,"Cross-basin",34.8314606741573
"952",34,89,"Cross-basin",38.2022471910112
"953",25,89,"Cross-basin",28.0898876404494
"954",29,89,"Cross-basin",32.5842696629214
"955",22,89,"Cross-basin",24.7191011235955
"956",34,89,"Cross-basin",38.2022471910112
"957",33,89,"Cross-basin",37.0786516853933
"958",19,89,"Cross-basin",21.3483146067416
"959",38,89,"Cross-basin",42.6966292134831
"960",8,89,"Cross-basin",8.98876404494382
"961",30,89,"Cross-basin",33.7078651685393
"962",15,89,"Cross-basin",16.8539325842697
"963",14,89,"Cross-basin",15.7303370786517
"964",9,89,"Cross-basin",10.1123595505618
"965",21,89,"Cross-basin",23.5955056179775
"966",33,89,"Cross-basin",37.0786516853933
"967",30,89,"Cross-basin",33.7078651685393
"968",36,89,"Cross-basin",40.4494382022472
"969",32,89,"Cross-basin",35.9550561797753
"970",39,89,"Cross-basin",43.8202247191011
"971",24,89,"Cross-basin",26.9662921348315
"972",28,89,"Cross-basin",31.4606741573034
"973",16,89,"Cross-basin",17.9775280898876
"974",21,89,"Cross-basin",23.5955056179775
"975",26,89,"Cross-basin",29.2134831460674
"976",23,89,"Cross-basin",25.8426966292135
"977",33,89,"Cross-basin",37.0786516853933
"978",8,89,"Cross-basin",8.98876404494382
"979",11,89,"Cross-basin",12.3595505617978
"980",12,89,"Cross-basin",13.4831460674157
"981",32,89,"Cross-basin",35.9550561797753
"982",27,89,"Cross-basin",30.3370786516854
"983",33,89,"Cross-basin",37.0786516853933
"984",34,89,"Cross-basin",38.2022471910112
"985",30,89,"Cross-basin",33.7078651685393
"986",31,89,"Cross-basin",34.8314606741573
"987",21,89,"Cross-basin",23.5955056179775
"988",31,89,"Cross-basin",34.8314606741573
"989",30,89,"Cross-basin",33.7078651685393
"990",26,89,"Cross-basin",29.2134831460674
"991",19,89,"Cross-basin",21.3483146067416
"992",24,89,"Cross-basin",26.9662921348315
"993",28,89,"Cross-basin",31.4606741573034
"994",32,89,"Cross-basin",35.9550561797753
"995",36,89,"Cross-basin",40.4494382022472
"996",23,89,"Cross-basin",25.8426966292135
"997",20,89,"Cross-basin",22.4719101123595
"998",18,89,"Cross-basin",20.2247191011236
"999",15,89,"Cross-basin",16.8539325842697
"1000",20,89,"Cross-basin",22.4719101123595
"1001",26,89,"Cross-basin",29.2134831460674
"1002",16,89,"Cross-basin",17.9775280898876
"1003",22,89,"Cross-basin",24.7191011235955
"1004",14,89,"Cross-basin",15.7303370786517
"1005",25,89,"Cross-basin",28.0898876404494
"1006",20,89,"Cross-basin",22.4719101123595
"1007",22,89,"Cross-basin",24.7191011235955
"1008",19,89,"Cross-basin",21.3483146067416
"1009",12,89,"Cross-basin",13.4831460674157
"1010",2,89,"Cross-basin",2.24719101123596
"1011",14,89,"Cross-basin",15.7303370786517
"1012",19,89,"Cross-basin",21.3483146067416
"1013",31,89,"Cross-basin",34.8314606741573
"1014",6,89,"Cross-basin",6.74157303370786
"1015",31,89,"Cross-basin",34.8314606741573
"1016",37,89,"Cross-basin",41.5730337078652
"1017",28,89,"Cross-basin",31.4606741573034
"1018",24,89,"Cross-basin",26.9662921348315
"1019",37,89,"Cross-basin",41.5730337078652
"1020",37,89,"Cross-basin",41.5730337078652
"1021",17,89,"Cross-basin",19.1011235955056
"1022",19,89,"Cross-basin",21.3483146067416
"1023",27,89,"Cross-basin",30.3370786516854
"1024",23,89,"Cross-basin",25.8426966292135
"1025",18,89,"Cross-basin",20.2247191011236
"1026",32,89,"Cross-basin",35.9550561797753
"1027",38,89,"Cross-basin",42.6966292134831
"1028",40,89,"Cross-basin",44.9438202247191
"1029",26,89,"Cross-basin",29.2134831460674
"1030",24,89,"Cross-basin",26.9662921348315
"1031",20,89,"Cross-basin",22.4719101123595
"1032",34,89,"Cross-basin",38.2022471910112
"1033",17,89,"Cross-basin",19.1011235955056
"1034",25,89,"Cross-basin",28.0898876404494
"1035",20,89,"Cross-basin",22.4719101123595
"1036",27,89,"Cross-basin",30.3370786516854
"1037",29,89,"Cross-basin",32.5842696629214
"1038",8,89,"Cross-basin",8.98876404494382
"1039",25,89,"Cross-basin",28.0898876404494
"1040",13,89,"Cross-basin",14.6067415730337
"1041",34,89,"Cross-basin",38.2022471910112
"1042",26,89,"Cross-basin",29.2134831460674
"1043",21,89,"Cross-basin",23.5955056179775
"1044",24,89,"Cross-basin",26.9662921348315
"1045",15,89,"Cross-basin",16.8539325842697
"1046",32,89,"Cross-basin",35.9550561797753
"1047",13,89,"Cross-basin",14.6067415730337
"1048",19,89,"Cross-basin",21.3483146067416
